Transaction ID,Transaction Date,Customer_ID,Customer Country,Customer City,CATEGORY,Product Name,SKU_ID,Quantity,Unit Price USD,Discount PCT,Net Amount USD,Tax Amount USD,Total Amount USD,Payment_Method,Sales Channel,Warehouse_ID,Carrier,Shipping Days,Is_Return,Return Reason,Customer Rating,Agent_ID,Promo Code,Loyalty Points Earned
TXN-80828835,2023-02-18 03:46:19,CUST-941335,CA,Ottawa,Home & Kitchen,Rice Cooker,SKU-HOM-7181,3,326.73,0,980.19,127.42,1107.61,Google Pay,Online,WH-IN-BLR,Japan Post,,0,,2.8,AGT-279,,943.0
TXN-97134700,2024-01-28 07:56:00,CUST-578818,SG,Singapore,Electronics,Mouse,SKU-ELE-9770,3,702.91,15,1792.42,161.32,1953.74,Credit Card,In-Store,WH-AU-SYD,Canada Post,11.0,0,,,AGT-201,PROMOFLASH,3022.0
TXN-37530190,2022-09-29 04:20:25,CUST-619137,ZA,Cape Town,Home & Kitchen,Cookware Set,SKU-HOM-6254,1,1030.69,5,979.16,,1126.03,Bank Transfer,In-Store,WH-CA-YYZ,USPS,1.0,0,,3.7,AGT-344,PROMOSUMMER,1066.0
TXN-23038842,03/04/2022 17:51,CUST-657332,US,Dallas,Beauty,Perfume,SKU-BEA-6041,3,1083.13,0,3249.39,259.95,3509.34,Crypto,Phone Order,WH-US-NJ,USPS,2.0,0,,4.7,AGT-545,PROMOSAVE,3944.0
TXN-65933185,2022-12-30 04:59:11,CUST-993041,JP,Sapporo,Apparel,Jacket,SKU-APP-8811,1,815.19,0,815.19,81.52,896.71,Debit Card,In-Store,WH-GB-LHR,DHL,8.0,0,,,,PROMOFLASH,1131.0
TXN-15278218,2022-11-22 10:03:20,CUST-247300,DE,Berlin,Beauty,Electric Shaver,SKU-BEA-6650,1,1054.74,25,791.06,,941.36,Credit Card,Online,WH-US-CA,Australia Post,5.0,0,,1.5,AGT-926,PROMOVIP,1440.0
TXN-21100228,2022-03-14 02:06:33,CUST-864498,CA,Toronto,Sports,Resistance Bands,SKU-SPO-5245,1,1238.78,10,1114.9,144.94,1259.84,Crypto,Marketplace,WH-GB-LHR,TNT,,0,,,AGT-713,PROMOSUMMER,
TXN-36662488,2022-06-29 08:16:53,CUST-690245,AU,Brisbane,Sports,Cycling Helmet,SKU-SPO-6971,2,1221.8,0,2443.6,244.36,2687.96,PayPal,Mobile App,WH-GB-LHR,TNT,,0,,4.1,AGT-557,,3992.0
TXN-94004509,23/01/2022 01:57,CUST-579915,IN, Bangalore ,Apparel,T-Shirt,SKU-APP-2154,1,451.92,0,451.92,81.35,533.27,PAYPAL,Marketplace,WH-US-TX,,3.0,0,,3.0,,,570.0
TXN-29084053,2023-07-12 20:36:02,CUST-259861,US,Houston,Apparel,Sneakers,SKU-APP-3580,3,908.66,0,2725.98,218.08,2944.06,Debit Card,Online,WH-GB-LHR,DHL,10.0,0,,,AGT-675,,
TXN-26801972,2024-03-09 21:15:28,CUST-201616,IN,Delhi,Sports,Gym Bag,SKU-SPO-8570,3,138.87,0,416.61,74.99,491.6,Debit Card,Online,WH-US-TX,DHL,6.0,0,,,,,
TXN-76090645,2023-11-03 01:24:33,CUST-901651,US,Dallas,Home & Kitchen,Air Fryer,SKU-HOM-3987,6,348.77,0,2092.62,167.41,2260.03,Debit Card,Online,WH-AU-SYD,DHL,2.0,0,,1.4,AGT-938,,4369.0
TXN-37609286,2022-08-10 01:05:30,CUST-261739,DE,Berlin,Home & Kitchen,Toaster,SKU-HOM-1177,1,354.25,0,354.25,67.31,421.56,Debit Card,Wholesale,WH-US-NJ,Japan Post,11.0,0,,1.7,AGT-731,,
TXN-13758630,24-04-2023,CUST-758839,US,Houston,Home & Kitchen,Kettle,SKU-HOM-9102,3,152.0,0,456.0,36.48,492.48,Apple Pay,Mobile App,WH-GB-LHR,TNT,3.0,0,,,,,591.0
TXN-23081832,2022-10-05 14:24:42,CUST-312893,SG,Singapore,Electronics,Smartphone,SKU-ELE-2933,1,786.1,15,668.18,60.14,728.32,Google Pay,Online,WH-JP-OSA,USPS,4.0,0,,4.6,AGT-587,PROMOVIP,
TXN-69670375,2024-05-29 11:05:18,CUST-412764,US,New York,Beauty,Lipstick,SKU-BEA-9082,1,896.01,10,806.41,64.51,870.92,Debit Card,Phone Order,WH-SG-SIN,Australia Post,,0,,,AGT-774,PROMO10,1049.0
TXN-26794155,2023-06-20 05:48:43,CUST-632651,AU,Sydney,Electronics,Monitor,SKU-ELE-6714,2,759.21,0,1518.42,151.84,1670.26,Debit Card,Mobile App,WH-JP-OSA,Australia Post,14.0,0,,2.6,AGT-209,PROMOSAVE,2323.0
TXN-24269571,2022-07-01 09:21:28,CUST-166841,FR,Lyon,Beauty,Moisturizer,SKU-BEA-4407,2,952.65,30,1333.71,266.74,1600.45,Credit Card,Marketplace,WH-US-CA,BlueDart,8.0,0,,1.7,AGT-215,PROMOSAVE,
TXN-69187370,2024-04-19 19:47:27,CUST-626644,ZA,Cape Town,Electronics,Monitor,SKU-ELE-6931,1,723.11,0,723.11,108.47,831.58,Buy Now Pay Later,Mobile App,WH-IN-BLR,USPS,5.0,0,,,AGT-196,PROMOVIP,1032.0
TXN-96274820,2022-11-20 18:26:18,CUST-311626,SG,,Beauty,Moisturizer,SKU-BEA-3689,-1,160.92,0,160.92,14.48,175.4,COD,Online,WH-US-NJ,Australia Post,1.0,0,,1.5,AGT-716,,240.0
TXN-44477775,2023-04-28 12:23:12,CUST-910730,DE,Berlin,Apparel,Sports Shorts,SKU-APP-8392,2,687.41,5,1306.08,248.16,1554.24,Buy Now Pay Later,Online,WH-US-CA,DHL,9.0,0,,,AGT-907,,1485.0
TXN-57222952,22/04/2022 23:15,CUST-557114,IN,Mumbai,Beauty,Moisturizer,SKU-BEA-1354,2,526.78,0,1053.56,189.64,1243.2,Apple Pay,Online,WH-JP-OSA,TNT,7.0,0,,4.0,AGT-352,,1499.0
TXN-40587816,02-11-2023,CUST-877500,BR,São Paulo,Sports,Running Shoes,SKU-SPO-6025,1,1256.39,0,1256.39,150.77,1407.16,PayPal,In-Store,WH-GB-LHR,TNT,6.0,0,,,AGT-398,,
TXN-82692793,2023-06-08 05:12:11,CUST-227596,FR,Marseille,Beauty,Lipstick,SKU-BEA-3566,3,103.25,0,309.75,61.95,371.7,PayPal,In-Store,WH-SG-SIN,TNT,12.0,0,,3.2,,PROMOVIP,529.0
TXN-97584486,2023-04-09 06:09:36,CUST-531989,AU,Perth,Apparel,Sports Shorts,SKU-APP-1667,2,273.67,30,383.14,38.31,421.45,Debit Card,Mobile App,WH-JP-OSA,Royal Mail,13.0,0,,2.2,,,
TXN-81060136,2022-12-05 10:09:23,CUST-952457,DE,Cologne,Sports,Swim Goggles,SKU-SPO-2987,3,777.15,0,2331.45,442.98,2774.43,Credit Card,Wholesale,WH-GB-LHR,UPS,,0,,3.9,,,2085.0
TXN-90804401,2023-09-20 23:03:03,CUST-678756,ZA,Johannesburg,Sports,Dumbbells,SKU-SPO-6023,1,998.81,25,749.11,112.37,861.48,COD,Marketplace,WH-GB-LHR,UPS,,0,,4.0,AGT-146,,1012.0
TXN-78653996,19/07/2022 11:01,CUST-130364,JP,Sapporo,Beauty,Sunscreen,SKU-BEA-1328,2,401.57,0,803.14,80.31,883.45,Crypto,Online,WH-CA-YYZ,Japan Post,11.0,0,,,AGT-719,,
TXN-10608880,2022-12-11 23:47:28,CUST-865420,DE,Munich,Apparel,Boots,SKU-APP-4667,1,317.17,0,317.17,60.26,377.43,PayPal,Online,WH-CA-YYZ,FedEx,1.0,0,,,AGT-371,PROMOVIP,
TXN-97901371,2023-12-22 06:35:22,CUST-835832,JP,,Apparel,Socks,SKU-APP-5808,2,593.33,10,1067.99,106.8,1174.79,PayPal,Mobile App,WH-JP-OSA,DHL,14.0,1,,,,,1753.0
TXN-16439029,2024-02-21 14:46:43,CUST-506779,GB,Manchester,Home & Kitchen,Blender,SKU-HOM-3347,2,138.51,0,277.02,55.4,332.42,Debit Card,IN-STORE,WH-SG-SIN,Japan Post,4.0,0,,3.6,AGT-996,,518.0
TXN-74454030,02-02-2022,CUST-408547,GB,Manchester,Sports,Yoga Mat,SKU-SPO-9994,4,803.29,0,3213.16,642.63,3855.79,Credit Card,Marketplace,WH-DE-FRA,Royal Mail,14.0,0,,7.8,,,3315.0
TXN-15111371,2022-09-22 05:13:38,CUST-131738,US,Seattle,apparel,Formal Shirt,SKU-APP-5862,2,926.42,10,1667.56,133.4,1800.96,Credit Card,Online,WH-CA-YYZ,TNT,11.0,1,Defective,,AGT-884,,1542.0
TXN-68517064,2022-11-21 11:55:55,CUST-272529,US,Seattle,Sports,Protein Shaker,SKU-SPO-7602,1,520.51,10,468.46,37.48,505.94,Credit Card,Online,WH-JP-OSA,Royal Mail,10.0,0,,1.8,,PROMOSUMMER,
TXN-77881254,2023-10-03 15:30:57,CUST-801095,SG,Singapore,Home & Kitchen,Blender,SKU-HOM-5262,3,715.32,0,2145.96,193.14,2339.1,Debit Card,In-Store,WH-US-NJ,Canada Post,7.0,0,,1.3,AGT-606,,
TXN-71427843,October 17 2023,CUST-826980,US,,Electronics,Smartwatch,SKU-ELE-3030,1,1028.13,0,1028.13,82.25,1110.38,Credit Card,Mobile App,WH-US-TX,Japan Post,7.0,0,,,AGT-150,PROMOFLASH,
TXN-41802961,2024-01-07 20:45:34,CUST-234310,US,Houston,Home & Kitchen,Iron,SKU-HOM-5196,2,158.26,20,253.22,20.26,273.48,Credit Card,Online,WH-CA-YYZ,Australia Post,6.0,0,,2.8,AGT-907,,
TXN-92004554,2022-01-03 19:19:13,CUST-427313,US,New York,Electronics,Smartphone,SKU-ELE-6463,1,420.5,0,420.5,33.64,454.14,Crypto,Mobile App,WH-US-CA,Japan Post,5.0,0,,,AGT-642,,659.0
TXN-61445183,2023-04-09 09:59:03,CUST-665712,BR,São Paulo,ELECTRONICS,Mouse,SKU-ELE-7070,3,1233.28,5,3514.85,421.78,3936.63,Debit Card,Online,WH-IN-BLR,Canada Post,5.0,0,,,,PROMO10,
TXN-34933508,2022-08-11 05:24:41,CUST-268351,CA,Toronto,Sports,Gym Bag,SKU-SPO-2913,2,161.28,10,290.3,37.74,328.04,Bank Transfer,Mobile App,WH-AU-SYD,BlueDart,4.0,0,,4.4,AGT-546,PROMOVIP,553.0
TXN-22386166,2024-06-26 09:49:03,CUST-667244,AU,Sydney,SPORTS,Foam Roller,SKU-SPO-7560,1,720.76,0,720.76,72.08,792.84,PayPal,Online,WH-US-TX,bluedart,4.0,1,,,AGT-588,,
TXN-33292309,2023-10-11 04:23:45,CUST-599032,SG,Singapore,Sports,Resistance Bands,SKU-SPO-7649,5,1028.84,0,5144.2,462.98,5607.18,PayPal,Online,WH-JP-OSA,BlueDart,3.0,0,,3.6,,,9377.0
TXN-57369542,2022-04-29 21:28:11,CUST-463066,US,,Electronics,Monitor,SKU-ELE-5908,5,932.83,0,4664.15,373.13,5037.28,Credit Card,Mobile App,WH-JP-OSA,TNT,13.0,0,,1.8,,PROMOSAVE,9024.0
TXN-20138075,January 29 2022,CUST-869238,AU,Melbourne,Beauty,Moisturizer,SKU-BEA-3542,3,1204.76,0,3614.28,361.43,3975.71,Credit Card,In-Store,WH-DE-FRA,Royal Mail,8.0,0,,,,,4357.0
TXN-90756247,2023-02-28 05:11:22,CUST-255323,US,Los Angeles,electronics,Tablet,SKU-ELE-2352,2,864.92,0,1729.84,138.39,1868.23,PayPal,In-Store,WH-US-TX,UPS,,0,,2.8,AGT-166,,1070.0
TXN-65417481,02-10-2023,CUST-569621,IN,Delhi,Beauty,Hair Dryer,SKU-BEA-7851,2,95.85,0,191.7,34.51,226.21,Crypto,Online,WH-DE-FRA,Australia Post,4.0,1,Wrong Item,,AGT-754,,373.0
TXN-22249547,2024-02-18 22:32:43,CUST-346980,IN,,Electronics,Smartwatch,SKU-ELE-8713,1,446.98,0,446.98,80.46,527.44,Google Pay,Online,WH-AU-SYD,Japan Post,2.0,0,,,,,
TXN-42482039,2023-03-16 04:07:16,CUST-665500,US,,Apparel,Hoodie,SKU-APP-9094,2,761.11,0,1522.22,121.78,1644.0,Apple Pay,Online,WH-US-CA,Royal Mail,10.0,0,,3.2,AGT-741,,
TXN-39031934,2023-03-02 00:55:44,CUST-591986,CA,Calgary,Sports,Yoga Mat,SKU-SPO-9111,4,741.76,30,2076.93,270.0,2346.93,Google Pay,Marketplace,WH-JP-OSA,Royal Mail,12.0,0,,4.4,AGT-137,PROMOVIP,2217.0
TXN-82744244,03-01-2023,CUST-802574,BR,Brasília,Apparel,Dress,SKU-APP-6749,3,240.78,20,577.87,69.34,647.21,Bank Transfer,In-Store,WH-CA-YYZ,TNT,7.0,1,Wrong Item,1.4,AGT-760,,
TXN-62845977,2023-06-20 20:27:51,CUST-505543,CA,Vancouver,Beauty,Face Serum,SKU-BEA-8474,1,1108.13,0,1108.13,144.06,1252.19,Bank Transfer,In-Store,WH-IN-BLR,,11.0,0,,4.6,,,
TXN-32698511,2023-08-22 06:31:13,CUST-132782,US,Houston,BEAUTY,Hair Dryer,SKU-BEA-8563,1,941.5,0,941.5,75.32,1016.82,Debit Card,Marketplace,WH-SG-SIN,UPS,1.0,1,Duplicate Order,,,,1902.0
TXN-91129679,2023-06-30 08:00:54,CUST-303828,GB,Leeds,Home & Kitchen,Cookware Set,SKU-HOM-1761,2,982.57,0,1965.14,393.03,2358.17,Debit Card,In-Store,WH-IN-BLR,USPS,14.0,0,,4.5,,,2111.0
TXN-61365504,2022-09-13 19:16:16,CUST-737080,US,Phoenix,Beauty,Lipstick,SKU-BEA-4549,4,788.95,0,3155.8,252.46,3408.26,PayPal,Mobile App,WH-SG-SIN,Australia Post,12.0,0,,1.7,AGT-153,PROMOSAVE,6702.0
TXN-10429871,2023-12-03 10:50:43,CUST-316227,IN,Pune,Beauty,Sunscreen,SKU-BEA-2406,3,107.69,0,323.07,58.15,381.22,Debit Card,Mobile App,WH-AU-SYD,Canada Post,,0,,,AGT-308,,647.0
TXN-55883448,2022-11-20 12:46:10,CUST-780876,GB,Birmingham,Sports,Running Shoes,SKU-SPO-2003,2,1286.75,0,2573.5,514.7,3088.2,PayPal,Online,WH-US-TX,TNT,11.0,1,,,AGT-390,PROMOVIP,
TXN-71085489,2024-05-21 17:21:18,CUST-313861,US,Chicago,Electronics,Monitor,SKU-ELE-3476,1,1031.37,0,1031.37,82.51,1113.88,Credit Card,In-Store,WH-US-CA,FedEx,8.0,0,,2.5,AGT-438,,2197.0
TXN-50643531,17/04/2024 21:50,CUST-323969,ZA,Cape Town,Apparel,Jeans,SKU-APP-4245,3,420.22,0,1260.66,189.1,1449.76,Credit Card,ONLINE,WH-CA-YYZ,DHL,1.0,0,,2.2,,PROMOVIP,2496.0
TXN-75965074,2022-08-19 17:30:49,CUST-864498,AU,Brisbane,Electronics,Smartphone,SKU-ELE-5994,1,741.68,15,630.43,63.04,693.47,Debit Card,ONLINE,WH-US-TX,Australia Post,11.0,0,,1.6,,,350.0
TXN-24859807,2024-04-30 22:58:39,CUST-478852,US,Los Angeles,Apparel,Jeans,SKU-APP-2201,1,1180.44,0,1180.44,94.44,1274.88,Apple Pay,Mobile App,WH-SG-SIN,DHL,9.0,0,,1.7,,PROMO10,1635.0
TXN-72472454,2024-03-11 15:17:19,CUST-345915,US,New York,Beauty,Lipstick,SKU-BEA-5154,3,473.98,20,1137.55,91.0,1228.55,Debit Card,Online,WH-US-CA,TNT,9.0,0,,2.1,,PROMOSAVE,
TXN-86788507,2024-03-29 01:46:43,CUST-891428,DE,Berlin,Apparel,Hoodie,SKU-APP-8038,1,627.97,0,627.97,119.31,747.28,Bank Transfer,In-Store,WH-DE-FRA,,6.0,1,Changed Mind,,AGT-203,,889.0
TXN-45556252,2024-01-24 03:35:03,CUST-997039,US,Chicago,Electronics,Laptop,SKU-ELE-6921,2,242.97,25,364.45,29.16,393.61,PayPal,Mobile App,WH-DE-FRA,DHL,2.0,0,,2.9,,,263.0
TXN-62307234,27-08-2022,CUST-695502,FR,Lyon,Apparel,Boots,SKU-APP-7991,4,34.45,0,137.8,27.56,165.36,Bank Transfer,Marketplace,WH-US-TX,UPS,4.0,0,,4.0,,PROMOVIP,182.0
TXN-38881302,2024-02-16 01:41:10,CUST-760314,ZA,Pretoria,Home & Kitchen,Toaster,SKU-HOM-6338,1,717.43,0,717.43,107.61,825.04,Debit Card,Online,WH-GB-LHR,UPS,2.0,0,,,AGT-388,,
TXN-85577684,2022-06-17 01:45:13,CUST-472312,ZA,Pretoria,Apparel,Jacket,SKU-APP-2043,2,305.74,5,580.91,87.14,668.05,Apple Pay,In-Store,WH-JP-OSA,Australia Post,8.0,0,,3.1,,,1097.0
TXN-33164150,2022-12-20 08:31:44,CUST-420126,FR,Lyon,Home & Kitchen,Kettle,SKU-HOM-3500,3,768.43,0,2305.29,461.06,2766.35,PayPal,Online,WH-DE-FRA,TNT,4.0,0,,4.2,,,3768.0
TXN-88763932,2023-03-06 01:53:14,CUST-143658,AU,Adelaide,Apparel,Sneakers,SKU-APP-4472,1,1171.08,0,1171.08,117.11,1288.19,Bank Transfer,Online,WH-GB-LHR,Canada Post,8.0,0,,1.9,,,2002.0
TXN-57944993,2022-05-21 19:31:02,CUST-301543,CA, Toronto ,Apparel,Dress,SKU-APP-6589,1,6.93,0,6.93,0.9,7.83,Debit Card,Wholesale,WH-JP-OSA,Australia Post,14.0,0,,,AGT-132,,14.0
TXN-22614987,2022-06-22 16:22:03,CUST-619255,AU,Adelaide,Home & Kitchen,Coffee Maker,SKU-HOM-7169,1,407.38,0,407.38,40.74,448.12,Credit Card,Online,WH-US-TX,TNT,10.0,0,,,AGT-762,,786.0
TXN-59064876,2023-10-29 02:10:27,CUST-427391,DE,Cologne,Beauty,Nail Polish,SKU-BEA-8442,1,55.15,0,55.15,10.48,65.63,PayPal,Online,WH-GB-LHR,Royal Mail,4.0,0,,4.7,AGT-308,PROMOSAVE,66.0
TXN-55243484,12-03-2022,CUST-700059,IN,Bangalore,Beauty,Electric Shaver,SKU-BEA-4228,1,112.67,10,101.4,18.25,119.65,Credit Card,Online,WH-US-NJ,,8.0,0,,,,,192.0
TXN-99797743,2022-12-02 05:25:17,CUST-500911,IN,Hyderabad,Beauty,Lipstick,SKU-BEA-1046,1,1139.44,0,1139.44,205.1,1344.54,debit card,Online,WH-DE-FRA,Japan Post,6.0,1,Changed Mind,3.5,,,
TXN-58810056,2022-10-10 18:27:19,CUST-266041,AU,Adelaide,Electronics,Webcam,SKU-ELE-8261,10,1253.51,0,12535.1,1253.51,13788.61,PayPal,In-Store,WH-US-NJ,Australia Post,3.0,0,,3.5,AGT-975,,
TXN-62445794,2022-02-07 18:47:43,CUST-806416,SG,Singapore,Sports,Resistance Bands,SKU-SPO-8683,1,10.45,5,9.93,0.89,10.82,Debit Card,Mobile App,WH-US-CA,Canada Post,2.0,0,,,AGT-646,,
TXN-52292128,2022-10-08 23:04:28,CUST-851308,SG, Singapore ,Apparel,Formal Shirt,SKU-APP-3790,1,537.93,0,537.93,48.41,586.34,Bank Transfer,Mobile App,WH-SG-SIN,FedEx,11.0,0,,1.6,AGT-316,,795.0
TXN-16379416,29/04/2022 10:56,CUST-764450,ZA,Pretoria,Home & Kitchen,Blender,SKU-HOM-2079,1,135.9,0,135.9,20.39,156.29,PayPal,In-Store,WH-GB-LHR,DHL,7.0,0,,,AGT-756,,207.0
TXN-85036896,05/04/2023 17:02,CUST-612570,AU,Brisbane,Home & Kitchen,Toaster,SKU-HOM-5878,2,1098.34,0,2196.68,219.67,2416.35,Credit Card,Marketplace,WH-US-CA,FedEx,,0,,4.8,AGT-910,PROMOSUMMER,
TXN-17357160,2022-04-08 19:04:26,CUST-573619,US,Phoenix,Home & Kitchen,Iron,SKU-HOM-5699,6,297.37,0,1784.22,,1926.96,Buy Now Pay Later,Online,WH-IN-BLR,FedEx,2.0,0,,1.9,AGT-971,,2681.0
TXN-55943039,2023-08-12 04:29:04,CUST-182185,FR,Lyon,Electronics,Webcam,SKU-ELE-9495,1,1146.3,5,1088.98,217.8,1306.78,Bank Transfer,Marketplace,WH-IN-BLR,,11.0,0,,1.9,,PROMOSUMMER,
TXN-88178530,2023-12-04 19:56:29,CUST-284668,ZA,Pretoria,Sports,Gym Bag,SKU-SPO-3669,2,766.38,10,1379.48,206.92,1586.4,Gift Card,In-Store,WH-US-CA,Japan Post,10.0,0,,,AGT-735,,1329.0
TXN-46751013,2022-08-08 20:48:23,CUST-495854,SG,Singapore,Apparel,Jeans,SKU-APP-2194,1,389.99,0,389.99,35.1,425.09,Apple Pay,Online,WH-DE-FRA,Japan Post,3.0,0,,,AGT-417,,828.0
TXN-13174024,May 10 2024,CUST-124941,BR,São Paulo,Home & Kitchen,Iron,SKU-HOM-2971,2,941.63,0,1883.26,225.99,2109.25,credit card,Online,WH-JP-OSA,TNT,4.0,0,,2.5,AGT-400,,2140.0
TXN-76508575,2024-05-26 15:36:11,CUST-878615,US,Dallas,Beauty,Sunscreen,SKU-BEA-3067,2,326.6,0,653.2,52.26,705.46,Credit Card,Online,WH-GB-LHR,BlueDart,6.0,1,,2.2,,PROMOSAVE,1309.0
TXN-91961481,2023-03-14 15:32:57,CUST-205439,IN,Bangalore,Apparel,Hoodie,SKU-APP-1015,3,132.17,0,396.51,71.37,467.88,Google Pay,In-Store,WH-AU-SYD,DHL,9.0,0,,2.6,,,515.0
TXN-48591623,2023-08-13 01:31:56,CUST-112891,BR,Brasília,Sports,Dumbbells,SKU-SPO-7063,3,722.28,0,2166.84,260.02,2426.86,PayPal,Mobile App,WH-SG-SIN,Canada Post,11.0,0,,3.8,AGT-316,,
TXN-66936429,2024-04-21 07:23:15,CUST-122875,IN,Bangalore,Beauty,Perfume,SKU-BEA-8251,10,702.88,0,7028.8,1265.18,8293.98,Credit Card,Online,WH-US-CA,USPS,2.0,0,,2.2,AGT-957,,9278.0
TXN-45757334,2023-09-11 06:20:49,CUST-843304,FR,Marseille,Sports,Dumbbells,SKU-SPO-4777,2,891.87,0,1783.74,356.75,2140.49,Credit Card,Marketplace,WH-US-TX,,4.0,0,,1.9,,PROMOVIP,2804.0
TXN-87540524,February 27 2023,CUST-514414,US,Dallas,Electronics,Smartphone,SKU-ELE-8097,1,381.5,0,381.5,30.52,412.02,Bank Transfer,Mobile App,WH-US-NJ,Japan Post,,0,,3.4,AGT-973,,684.0
TXN-52654219,2022-05-24 16:30:02,CUST-864655,IN,Bangalore,Home & Kitchen,Vacuum Cleaner,SKU-HOM-6790,1,1174.13,5,1115.42,200.78,1316.2,PayPal,Online,WH-US-CA,TNT,14.0,0,,4.2,,,
TXN-22743581,2023-03-06 20:46:46,CUST-776157,DE,Berlin,Apparel,Boots,SKU-APP-5765,5,508.38,0,2541.9,482.96,3024.86,PayPal,In-Store,WH-IN-BLR,Royal Mail,6.0,0,,1.9,AGT-751,,5270.0
TXN-87806772,2023-03-27 21:47:17,CUST-422617,AU,Melbourne,Electronics,Smartphone,SKU-ELE-3757,3,1258.68,0,3776.04,377.6,4153.64,Credit Card,In-Store,WH-AU-SYD,DHL,6.0,1,Not As Described,,AGT-604,PROMOVIP,6737.0
TXN-60142924,2022-12-16 11:43:47,CUST-250445,DE,Frankfurt,Apparel,Boots,SKU-APP-6271,1,682.5,5,648.38,123.19,771.57,Debit Card,In-Store,WH-US-CA,UPS,14.0,0,,2.1,AGT-512,PROMOFLASH,1463.0
TXN-16695835,2022-11-26 23:22:40,CUST-644191,JP,Yokohama,Apparel,T-Shirt,SKU-APP-9081,1,805.88,25,604.41,60.44,664.85,Credit Card,Online,WH-US-NJ,,9.0,0,,1.1,,PROMO10,1201.0
TXN-42583147,2024-04-13 17:37:01,CUST-259052,FR,Toulouse,Apparel,Socks,SKU-APP-5743,3,1164.79,25,2620.78,524.16,3144.94,PayPal,Mobile App,WH-IN-BLR,Australia Post,10.0,0,,,,,
TXN-46355507,2023-06-19 09:30:49,CUST-344527,IN,Mumbai,Electronics,Keyboard,SKU-ELE-9719,2,1156.44,0,2312.88,416.32,2729.2,Gift Card,Mobile App,WH-CA-YYZ,Royal Mail,5.0,0,,2.6,,,
TXN-54374283,2022-08-13 18:28:22,CUST-517127,AU,Melbourne,Beauty,Face Serum,SKU-BEA-8112,3,1206.03,0,3618.09,361.81,3979.9,Debit Card,Mobile App,WH-CA-YYZ,BlueDart,14.0,0,,4.4,AGT-727,,7778.0
TXN-96281032,2022-05-28 05:54:08,CUST-595681,US,Chicago,Electronics,Laptop,SKU-ELE-6842,3,1204.01,25,2709.02,216.72,2925.74,google pay,In-Store,WH-DE-FRA,Canada Post,3.0,0,,2.0,AGT-132,,3193.0
TXN-30245798,2024-04-21 05:54:55,CUST-183834,US,Phoenix,Sports,Cycling Helmet,SKU-SPO-3705,1,371.82,0,371.82,29.75,401.57,DEBIT CARD,Online,WH-IN-BLR,Canada Post,11.0,0,,,AGT-713,,
TXN-83148935,2023-08-19 10:55:02,CUST-835900,BR,Salvador,Beauty,Hair Dryer,SKU-BEA-5131,1,1014.43,5,963.71,115.65,1079.36,Apple Pay,Online,WH-US-TX,UPS,6.0,0,,,,,1930.0
TXN-14643907,,CUST-218677,FR,,Home & Kitchen,Rice Cooker,SKU-HOM-7451,1,528.41,0,528.41,105.68,634.09,Debit Card,In-Store,WH-JP-OSA,FedEx,8.0,1,Size Issue,4.7,AGT-847,PROMOSAVE,643.0
TXN-88981749,2023-04-11 12:50:44,CUST-894567,US,Chicago,Home & Kitchen,Rice Cooker,SKU-HOM-8206,2,701.25,15,1192.12,95.37,1287.49,Credit Card,In-Store,WH-DE-FRA,,6.0,0,,1.5,AGT-250,,1358.0
TXN-85999741,2022-02-19 23:01:47,CUST-760960,US,Chicago,Beauty,Lipstick,SKU-BEA-3373,1,741.79,0,741.79,59.34,801.13,PayPal,Online,WH-US-CA,TNT,9.0,0,,3.9,AGT-268,,1064.0
TXN-14398998,2023-07-14 12:22:56,CUST-791191,GB,Glasgow,Electronics,Mouse,SKU-ELE-2973,1,1272.68,0,1272.68,254.54,1527.22,Apple Pay,Online,WH-US-TX,USPS,1.0,0,,,AGT-226,,2739.0
TXN-99971645,2023-04-21 07:16:56,CUST-498329,FR,Marseille,Apparel,T-Shirt,SKU-APP-2412,-1,1259.99,0,1259.99,252.0,1511.99,Apple Pay,Wholesale,WH-CA-YYZ,ups,10.0,0,,3.5,AGT-181,,2006.0
TXN-54237261,2023-11-20 17:30:45,CUST-766522,IN,Mumbai,Apparel,Jeans,SKU-APP-6693,1,557.43,0,557.43,100.34,657.77,Credit Card,In-Store,WH-GB-LHR,FedEx,2.0,0,,2.0,AGT-842,,1082.0
TXN-60543292,2022-12-06 11:11:11,CUST-451066,JP,Nagoya,Electronics,Webcam,SKU-ELE-4774,1,1148.23,5,1090.82,109.08,1199.9,Debit Card,Wholesale,WH-US-NJ,DHL,12.0,0,,2.5,AGT-114,,1974.0
TXN-61783892,2022-02-25 21:34:39,CUST-882154,FR,Toulouse,Apparel,Dress,SKU-APP-2322,3,791.16,15,2017.46,403.49,2420.95,Credit Card,Marketplace,WH-US-NJ,TNT,5.0,0,,3.9,,,2736.0
TXN-37243477,2024-03-06 17:40:19,CUST-953088,FR,Nantes,Sports,Swim Goggles,SKU-SPO-5516,4,299.78,0,1199.12,239.82,1438.94,Debit Card,Mobile App,WH-SG-SIN,,3.0,0,,2.6,AGT-807,,1237.0
TXN-29779933,2023-01-05 17:24:13,CUST-842078,CA,Montreal,Electronics,Keyboard,SKU-ELE-4737,1,224.24,15,190.6,24.78,215.38,Credit Card,Online,WH-JP-OSA,Canada Post,,1,Changed Mind,3.9,AGT-456,PROMOVIP,
